id,p_hat,ipw_stab,ipw_trim
5804023,0.33669431268660455,1.3429111232278843,1.3429111232278843
5804025,0.48676993076974323,0.928879351523234,0.928879351523234
5804031,0.3516443544372367,1.2858177073765897,1.2858177073765897
5804056,0.3772088997627373,1.1986740978773545,1.1986740978773545
5804062,0.5265064783629266,0.858774879732318,0.858774879732318
5804063,0.49273203022631823,0.9176398323988193,0.9176398323988193
5804065,0.41265191042839666,1.0957189975565755,1.0957189975565755
5804077,0.5220717731418771,0.8660696879153685,0.8660696879153685
5804101,0.5061800081280626,0.8932603626653215,0.8932603626653215
5804102,0.46562725527198473,0.9710568539856971,0.9710568539856971
5804104,0.3561152430991177,1.2696747651112519,1.2696747651112519
5804105,0.5033491872848884,0.8982840323500868,0.8982840323500868
5804111,0.4973845848047684,0.9090561940352154,0.9090561940352154
6101014,0.4750915147080771,0.9517125093514568,0.9517125093514568
6101051,0.4145807875057151,1.0906210592987877,1.0906210592987877
6101062,0.38219081066963506,1.183049212622871,1.183049212622871
6101064,0.557617102823036,0.8108620330067279,0.8108620330067279
6101081,0.39162298960824704,1.1545556559044432,1.1545556559044432
6101094,0.34263276931541337,1.3196360013603303,1.3196360013603303
6101112,0.5233806963929011,0.8639037334594012,0.8639037334594012
6101122,0.48653471438214085,0.9293284204984277,0.9293284204984277
6101152,0.5165841383636156,0.8752698816240982,0.8752698816240982
6105011,0.4334814099231103,1.043067885459286,1.043067885459286
6105032,0.3998771084774443,1.1307237349894783,1.1307237349894783
6105033,0.37786561667683644,1.1965908452080813,1.1965908452080813
6105044,0.4719667170073131,0.95801360846257,0.95801360846257
6105071,0.430242845056885,1.0509193652590016,1.0509193652590016
6105072,0.5174260232459874,0.8738457621399022,0.8738457621399022
6105092,0.49670801678961773,0.9102944231840704,0.9102944231840704
6105103,0.48585863840468285,0.9306215880385397,0.9306215880385397
6108012,0.4629541143444883,0.9766638282816066,0.9766638282816066
6108031,0.44393917954004586,1.0184965834799045,1.0184965834799045
6111011,0.5046607361255235,0.8959495068028155,0.8959495068028155
6310021,0.5165841383636156,0.8752698816240982,0.8752698816240982
6310032,0.5392228105075094,0.8385226455996,0.8385226455996
6310035,0.52008708410631,0.8693746709964161,0.8693746709964161
6310052,0.37063455113478794,1.2199362856216174,1.2199362856216174
6310063,0.4718009744797887,0.9583501562983272,0.9583501562983272
6310082,0.5174260232459874,0.8738457621399022,0.8738457621399022
6310111,0.46009299968299516,0.9827372682173845,0.9827372682173845
6310112,0.474623926319508,0.9526501142507284,0.9526501142507284
7101042,0.42104250788011427,1.0738833471017417,1.0738833471017417
7101044,0.3753424179350333,1.2046347975321823,1.2046347975321823
7101071,0.520555083492819,0.868593069153355,0.868593069153355
7101091,0.5253641950843008,0.8606420876509405,0.8606420876509405
7101092,0.5351030009664703,0.8449785122074851,0.8449785122074851
7101113,0.5410330304335612,0.8357170675366605,0.8357170675366605
7101142,0.5161158659184726,0.8760640148695445,0.8760640148695445
7101172,0.5284886878778742,0.8555538614270091,0.8555538614270091
7101182,0.49670801678961773,0.9102944231840704,0.9102944231840704
7101212,0.5055035088595331,0.8944557845988168,0.8944557845988168
7101213,0.45791172428478005,0.9874185648787003,0.9874185648787003
7101233,0.4094564893422666,1.1042700492077289,1.1042700492077289
7102011,0.4171701631015228,1.0838515733551466,1.0838515733551466
7102073,0.46364897725048176,0.9752001186667963,0.9752001186667963
7102083,0.38957164756495916,1.1606351244003574,1.1606351244003574
7102092,0.5280214111556408,0.8563109905805157,0.8563109905805157
7102101,0.3728077187803331,1.212825043198277,1.212825043198277
7102111,0.344215516871897,1.3135681440028766,1.3135681440028766
7102122,0.3532463604786517,1.27998640105376,1.27998640105376
7102143,0.5260389989597273,0.8595380542670079,0.8595380542670079
7102163,0.35626775707819874,1.269131232482439,1.269131232482439
7102183,0.39351942823412317,1.1489916512213547,1.1489916512213547
7102191,0.38219081066963506,1.183049212622871,1.183049212622871
7102201,0.49953905483792754,0.9051355109383913,0.9051355109383913
7102202,0.5379189828666271,0.8405550873569299,0.8405550873569299
7102222,0.3998771084774443,1.1307237349894783,1.1307237349894783
7102231,0.5464455890207207,0.827439266999488,0.827439266999488
7102233,0.533921741307742,0.8468479603901313,0.8468479603901313
7102241,0.5093128366561338,0.8877658387779479,0.8877658387779479
7102252,0.47089398166337076,0.9601960425088606,0.9601960425088606
7401011,0.524523432963079,0.8620216166133331,0.8620216166133331
7401012,0.5125695744136722,0.8821251986164476,0.8821251986164476
7401033,0.5383850272244126,0.8398274743363929,0.8398274743363929
7401041,0.35688867924316925,1.2669231722150869,1.2669231722150869
7401061,0.48696163827672234,0.9285136694432347,0.9285136694432347
7401063,0.4393495528498129,1.029136218989101,1.029136218989101
7401082,0.30860460521338456,1.4651451404031033,1.4651451404031033
7401093,0.3878399625183647,1.1658172992242868,1.1658172992242868
7401101,0.45086097692651406,1.0028602180580928,1.0028602180580928
7401102,0.4030487942534167,1.1218258039251674,1.1218258039251674
7401112,0.4596959131511949,0.9835861592393478,0.9835861592393478
7401131,0.47458248380384555,0.9527333036195484,0.9527333036195484
7401133,0.531309642237404,0.8510113532484606,0.8510113532484606
7401141,0.3878399625183647,1.1658172992242868,1.1658172992242868
7401143,0.3051485188721562,1.481739250465901,1.481739250465901
7401192,0.4818863454999909,0.9382929021681881,0.9382929021681881
7401211,0.4363304868041277,1.0362570375179458,1.0362570375179458
7401221,0.4612312749773638,0.9803119653076412,0.9803119653076412
7401222,0.5431722443111815,0.8324257035773226,0.8324257035773226
7401231,0.46099929694335234,0.9808052650673975,0.9808052650673975
7401253,0.30853148598853725,1.4654923668024182,1.4654923668024182
7401254,0.46364897725048176,0.9752001186667963,0.9752001186667963
7404013,0.5253641950843008,0.8606420876509405,0.8606420876509405
7404033,0.5265064783629266,0.858774879732318,0.858774879732318
7404062,0.35506542071171776,1.2734288141269479,1.2734288141269479
7404073,0.39146454442036804,1.1550229620511272,1.1550229620511272
7404124,0.4808115938481849,0.9403902556001469,0.9403902556001469
7404132,0.5145978486971083,0.8786483246659351,0.8786483246659351
7404142,0.34242252967486675,1.3204462278335762,1.3204462278335762
7404152,0.5443088438530869,0.8306874722697828,0.8306874722697828
7404162,0.527181119809036,0.857675892866182,0.857675892866182
7404171,0.5392228105075094,0.8385226455996,0.8385226455996
7404184,0.5106239483070699,0.8854863527914723,0.8854863527914723
7404191,0.3946133803265925,1.1458064023581684,1.1458064023581684
7404201,0.3119351209986912,1.4495018585493158,1.4495018585493158
7404202,0.46009299968299516,0.9827372682173845,0.9827372682173845
7404203,0.4768422944754664,0.9482181905272914,0.9482181905272914
7404211,0.49670801678961773,0.9102944231840704,0.9102944231840704
7404233,0.3532463604786517,1.27998640105376,1.27998640105376
7404235,0.3772088997627373,1.1986740978773545,1.1986740978773545
7404241,0.4010968820297371,1.1272850971723247,1.1272850971723247
7404242,0.4731086267234062,0.9557013169805286,0.9557013169805286
7404243,0.41844635318129747,1.0805460107296199,1.0805460107296199
7404251,0.39606625600200074,1.141603281730026,1.141603281730026
7404253,0.3922679822863513,1.1526572599655704,1.1526572599655704
8101017,0.5379189828666271,0.8405550873569299,0.8405550873569299
8101025,0.5418700973256763,0.8344260734554907,0.8344260734554907
8101036,0.3650865471996842,1.238474934512185,1.238474934512185
8101044,0.5101553770139774,0.8862996608619895,0.8862996608619895
8101053,0.5253641950843008,0.8606420876509405,0.8606420876509405
8101071,0.4051853007275308,1.115910515071868,1.115910515071868
8101072,0.5026726201931568,0.8994930685913733,0.8994930685913733
8101078,0.5174260232459874,0.8738457621399022,0.8738457621399022
8101079,0.4737833100450199,0.9543403662561357,0.9543403662561357
8101091,0.45992779496699127,0.9830902645639391,0.9830902645639391
8101098,0.5002156464236363,0.9039112248229817,0.9039112248229817
8101101,0.49006800768875186,0.9226281465848611,0.9226281465848611
8101112,0.48501649355621645,0.9322374468529316,0.9322374468529316
8101113,0.4657125297340578,0.9708790482674071,0.9708790482674071
8101114,0.40032716951039193,1.1294525380013494,1.1294525380013494
8101214,0.3797370181160961,1.1906938646054614,1.1906938646054614
8101215,0.5026726201931568,0.8994930685913733,0.8994930685913733
8101222,0.3532463604786517,1.27998640105376,1.27998640105376
8101223,0.3601006944681869,1.2556225094266067,1.2556225094266067
8101224,0.411380891502972,1.0991043749807763,1.0991043749807763
8101228,0.5114663968167255,0.8840278470853842,0.8840278470853842
8101246,0.5324503509006319,0.8491881672527827,0.8491881672527827
8102011,0.3632450631121895,1.2447534283343042,1.2447534283343042
8102013,0.39673488948209,1.1396792911877751,1.1396792911877751
8102021,0.4265765372171757,1.0599517277346477,1.0599517277346477
8102022,0.2902234365836718,1.5579394378236335,1.510497999167778
8102025,0.3703574995138159,1.2208488777140085,1.2208488777140085
8102032,0.47707518844361935,0.9477552985085571,0.9477552985085571
8102035,0.5995070335566896,0.7542038914071442,0.7542038914071442
8102043,0.5053372601198618,0.8947500477743562,0.8947500477743562
8102045,0.4120577390514092,1.097298982116672,1.097298982116672
8102063,0.3005793819326794,1.5042633154914016,1.5042633154914016
8102066,0.5615370757026832,0.8052015747466131,0.8052015747466131
8102072,0.308027452959392,1.4678903886336934,1.4678903886336934
8102074,0.5154399480215939,0.8772128341427393,0.8772128341427393
8102093,0.5640346458523683,0.8016361068585058,0.8016361068585058
8102101,0.3790790305437158,1.1927606150777736,1.1927606150777736
8102102,0.5035154477296903,0.8979874195977863,0.8979874195977863
8103033,0.47973502848110333,0.9425005696706567,0.9425005696706567
8103038,0.6302674390529956,0.7173947274093432,0.7173947274093432
8103043,0.3616045608678285,1.2504005385033734,1.2504005385033734
8103045,0.4223219603111202,1.0706299461702489,1.0706299461702489
8103052,0.5093128366561338,0.8877658387779479,0.8877658387779479
8103075,0.5330826655943581,0.8481809047951041,0.8481809047951041
8103076,0.5370395426793728,0.8419315556887302,0.8419315556887302
8103081,0.25967163327120546,1.7412396261326508,1.510497999167778
8103085,0.5344296805225375,0.846043088760189,0.846043088760189
8103091,0.49425122334799193,0.9148192584564608,0.9148192584564608
8103094,0.5053372601198618,0.8947500477743562,0.8947500477743562
8103095,0.3617581049327841,1.2498698203829317,1.2498698203829317
8105013,0.4922633620648186,0.918513487857079,0.918513487857079
8105015,0.3675017616319755,1.2303357013216232,1.2303357013216232
8106024,0.5253641950843008,0.8606420876509405,0.8606420876509405
8106025,0.46383980846244094,0.9747989055385726,0.9747989055385726
8106032,0.4764000613358854,0.9490984034857634,0.9490984034857634
8106034,0.4986961976513763,0.9066652999638342,0.9066652999638342
8106036,0.4171701631015228,1.0838515733551466,1.0838515733551466
8106045,0.42104250788011427,1.0738833471017417,1.0738833471017417
8106051,0.5392228105075094,0.8385226455996,0.8385226455996
8106053,0.5145978486971083,0.8786483246659351,0.8786483246659351
8106061,0.36893616755317016,1.2255522158023333,1.2255522158023333
8106065,0.4511352508919017,1.0022505152069134,1.0022505152069134
8107025,0.5176591255448719,0.8734522687270102,0.8734522687270102
8107031,0.5053372601198618,0.8947500477743562,0.8947500477743562
8107041,0.3408437414885432,1.3265625346669503,1.3265625346669503
8108013,0.5057368689656117,0.8940430595048297,0.8940430595048297
8108022,0.35871609276619687,1.260469063842949,1.260469063842949
8108026,0.5265064783629266,0.858774879732318,0.858774879732318
8108034,0.524014311836833,0.8628591384259725,0.8628591384259725
8108043,0.6179994281259068,0.7316358511941708,0.7316358511941708
8108052,0.5379189828666271,0.8405550873569299,0.8405550873569299
8108053,0.5372462138539174,0.841607676284812,0.841607676284812
8108062,0.49953905483792754,0.9051355109383913,0.9051355109383913
8108064,0.49376654113875607,0.9157172468422629,0.9157172468422629
8108071,0.49670801678961773,0.9102944231840704,0.9102944231840704
8108072,0.4156527901092627,1.087808258223292,1.087808258223292
8108094,0.3922679822863513,1.1526572599655704,1.1526572599655704
8108131,0.49273203022631823,0.9176398323988193,0.9176398323988193
8108133,0.4480999266234414,1.0090395261643752,1.0090395261643752
8110022,0.42104250788011427,1.0738833471017417,1.0738833471017417
8110033,0.47355056780859434,0.9548094086905721,0.9548094086905721
8110041,0.5074913959675472,0.8909521249564643,0.8909521249564643
8110042,0.5019740087944689,0.9007449184874824,0.9007449184874824
8110043,0.3526283006254678,1.2822298630949789,1.2822298630949789
8110044,0.5594525924567897,0.8082017023977438,0.8082017023977438
8110063,0.5046607361255235,0.8959495068028155,0.8959495068028155
8110071,0.2890071938290661,1.5644957886475102,1.510497999167778
8110072,0.36791393743104706,1.2289573501660258,1.2289573501660258
8110081,0.5006844197442882,0.9030649243396328,0.9030649243396328
8110091,0.47707518844361935,0.9477552985085571,0.9477552985085571
8110094,0.3987993083087968,1.133779643580277,1.133779643580277
8110095,0.5304699993915529,0.8523583579712775,0.8523583579712775
8110104,0.36898001464590807,1.2254065794547577,1.2254065794547577
8110105,0.5212304937663995,0.8674675465880349,0.8674675465880349
8110111,0.47707518844361935,0.9477552985085571,0.9477552985085571
8110115,0.3828508691717343,1.1810095628425719,1.1810095628425719
8110145,0.47973502848110333,0.9425005696706567,0.9425005696706567
8111014,0.4638811411093444,0.9747120491967344,0.9747120491967344
8111025,0.48545930932898523,0.9313870986620549,0.9313870986620549
8111035,0.6273418126074096,0.7207403181929535,0.7207403181929535
8111042,0.47905958562918766,0.9438294341622718,0.9438294341622718
8111045,0.4911438769733107,0.9206070946477033,0.9206070946477033
8112013,0.47973502848110333,0.9425005696706567,0.9425005696706567
8112014,0.5317765502801077,0.8502641521072019,0.8502641521072019
8112015,0.5284886878778742,0.8555538614270091,0.8555538614270091
8112033,0.40032716951039193,1.1294525380013494,1.1294525380013494
8112044,0.5462807503444653,0.8276889444654575,0.8276889444654575
8112045,0.6115507184063503,0.7393508404546966,0.7393508404546966
8112051,0.411380891502972,1.0991043749807763,1.0991043749807763
8112054,0.4133080081192173,1.093979619925456,1.093979619925456
8112074,0.5379189828666271,0.8405550873569299,0.8405550873569299
8112075,0.4924966974526757,0.9180783139725642,0.9180783139725642
8304023,0.3660664145717209,1.2351598497868255,1.2351598497868255
8304032,0.3581554786281092,1.2624420527262106,1.2624420527262106
8304041,0.4524793661166159,0.9992732740831268,0.9992732740831268
8304051,0.4847833168256026,0.9326858452867647,0.9326858452867647
8304062,0.4812106752766823,0.9396103637443933,0.9396103637443933
8304081,0.495396465562234,0.9127044076127091,0.9127044076127091
8305011,0.5212304937663995,0.8674675465880349,0.8674675465880349
